confidence,sentence,arg1,rel,arg2,negated,passive,is_valuable,is_valuable_rel,is_valuable_arg2
0.9527410621066101,"Although variant XBB was of concern internationally, variant XBB was rare in United States.",variant XBB,was,rare in United States,False,True,1,1,1
0.9436740204769645,"Although variant XBB was of concern internationally, variant XBB was rare in United States.",variant XBB,was,of concern,False,True,q,q,q
0.9256263201643982,"Recommendations for receiving vaccination booster shots are mixed: while populations at risk of severe disease and death should stay up-to-date, healthy, middle-aged-and-younger populations are rarely at risk of severe illness, and most have adequate immunity.",populations at risk of death,should stay,up - to - date,False,True,1,1,1
0.9320111551042786,"Recommendations for receiving vaccination booster shots are mixed: while populations at risk of severe disease and death should stay up-to-date, healthy, middle-aged-and-younger populations are rarely at risk of severe illness, and most have adequate immunity.",populations at risk of severe disease,should stay,up - to - date,False,True,q,q,q
0.3807929516789891,"Recommendations for receiving vaccination booster shots are mixed: while populations at risk of severe disease and death should stay up-to-date, healthy, middle-aged-and-younger populations are rarely at risk of severe illness, and most have adequate immunity.",most,have,adequate immunity,False,False,0,1,1
0.9250606141558615,Although newest bivalent boosters target recent BA.,newest bivalent boosters,target,recent BA,False,False,q,q,q
0.8817598924294554,"5 variants and healthy, middle-aged-and-younger populations risks are low, some experts recommend new strategies to develop vaccines with broader effectiveness.",some experts,recommend,new strategies to develop vaccines with broader effectiveness,False,False,q,q,q
0.8876082651439079,"In a survey of vaccination booster intake , about 15% reported receiving updated booster.",about 15%,reported receiving,updated booster,False,False,0,1,1
0.9338047886838243,"In a survey of vaccination booster intake , about 15% reported receiving updated booster.",about 15%,reported,receiving updated booster,False,False,q,q,q
0.9052256377408016,"The rates varied racially with 19% among White, non-Hispanic people, about 11% among Hispanic people, and about 7% among non-Hispanic American Indians, Alaska Native people, Black people, and those of multiple races, leading to concerns of vaccination access inequity.",those of multiple races,leading,to concerns of vaccination access inequity,False,False,0,1,1
0.9344893211562376,"In months leading up to November, deaths from COVID-19 substantially decreased, attributed to high levels of population immunity , and improvements in early treatment for patients at risk for severe disease.",deaths from COVID-19,attributed,to high levels of population immunity,False,True,q,q,q
0.955030823402497,"In months leading up to November, deaths from COVID-19 substantially decreased, attributed to high levels of population immunity , and improvements in early treatment for patients at risk for severe disease.",deaths from COVID-19,decreased,In months,False,True,q,q,q
0.8843635634034565,"The CDC recommended vaccinations, treatments for immunocompromised individuals and to reduce severity of severe disease, and continuing to wear masks in public.",treatments for immunocompromised individuals,to reduce,severity of severe disease,False,False,q,q,q
0.9577875027776527,"Nonetheless, Dr. Anthony Fauci stated that Biden administration felt that there was ""enough community protection that Biden administration're not going to see a repeat of what Biden administration saw last year at this time,"" referring to emergence of Omicron variant.",that Biden administration,to see,a repeat of what Biden administration saw last year at this time,False,False,q,q,q
0.9436740204769645,"Nonetheless, Dr. Anthony Fauci stated that Biden administration felt that there was ""enough community protection that Biden administration're not going to see a repeat of what Biden administration saw last year at this time,"" referring to emergence of Omicron variant.",Biden administration,saw,last year,False,False,q,q,q
0.7188898166893187,"Nonetheless, Dr. Anthony Fauci stated that Biden administration felt that there was ""enough community protection that Biden administration're not going to see a repeat of what Biden administration saw last year at this time,"" referring to emergence of Omicron variant.",Biden administration,felt,"that there was ""enough community protection",False,False,1,1,0
0.8038127302517447,"Nonetheless, Dr. Anthony Fauci stated that Biden administration felt that there was ""enough community protection that Biden administration're not going to see a repeat of what Biden administration saw last year at this time,"" referring to emergence of Omicron variant.",Dr. Anthony Fauci,stated,"that Biden administration felt that there was ""enough community protection",False,False,q,q,q
0.9700970013287589,A study of vaccine effectiveness found that U. S. -authorized bivalent mRNA boosters to those having already received 2 to 4 monovalent vaccinations provided significant additional protection against symptomatic SARS-CoV-2.,U. S. -authorized bivalent mRNA boosters to those,provided,significant additional protection against symptomatic SARS-CoV-2,False,False,q,q,q
0.8753811636815475,A study of vaccine effectiveness found that U. S. -authorized bivalent mRNA boosters to those having already received 2 to 4 monovalent vaccinations provided significant additional protection against symptomatic SARS-CoV-2.,A study of vaccine effectiveness,found,that U. S. -authorized bivalent mRNA boosters to those having already received 2 to 4 monovalent vaccinations provided significant additional protection against symptomatic SARS-CoV-2,False,False,q,q,q
0.263111865735908,A study of vaccine effectiveness found that U. S. -authorized bivalent mRNA boosters to those having already received 2 to 4 monovalent vaccinations provided significant additional protection against symptomatic SARS-CoV-2.,those,having received,2 to 4 monovalent vaccinations,False,False,0,1,1
0.9512494280120677,"Concerns of a surge in Beijing caused Biden administration to require U. S. visitors from China, Hong Kong, and Macau to provide proof of COVID-19 negative test results.",Biden administration,to require,U. S. visitors from Macau,False,False,1,0,1
0.966352500701388,"Concerns of a surge in Beijing caused Biden administration to require U. S. visitors from China, Hong Kong, and Macau to provide proof of COVID-19 negative test results.",Concerns of a surge in Beijing,caused,Biden administration to require U. S. visitors from Macau to provide proof of COVID - 19 negative test results,False,False,q,q,q
0.9530647582435334,"Concerns of a surge in Beijing caused Biden administration to require U. S. visitors from China, Hong Kong, and Macau to provide proof of COVID-19 negative test results.",U. S. visitors from Macau,to provide,proof of COVID - 19 negative test results,False,False,1,0,1
0.9512494280120677,"Concerns of a surge in Beijing caused Biden administration to require U. S. visitors from China, Hong Kong, and Macau to provide proof of COVID-19 negative test results.",Biden administration,to require,U. S. visitors from Hong Kong,False,False,q,q,q
0.966352500701388,"Concerns of a surge in Beijing caused Biden administration to require U. S. visitors from China, Hong Kong, and Macau to provide proof of COVID-19 negative test results.",Concerns of a surge in Beijing,caused,Biden administration to require U. S. visitors from Hong Kong to provide proof of COVID - 19 negative test results,False,False,q,q,q
0.9572029669433457,"Concerns of a surge in Beijing caused Biden administration to require U. S. visitors from China, Hong Kong, and Macau to provide proof of COVID-19 negative test results.",U. S. visitors from Hong Kong,to provide,proof of COVID - 19 negative test results,False,False,q,q,q
0.9512494280120677,"Concerns of a surge in Beijing caused Biden administration to require U. S. visitors from China, Hong Kong, and Macau to provide proof of COVID-19 negative test results.",Biden administration,to require,U. S. visitors from China,False,False,q,q,q
0.966352500701388,"Concerns of a surge in Beijing caused Biden administration to require U. S. visitors from China, Hong Kong, and Macau to provide proof of COVID-19 negative test results.",Concerns of a surge in Beijing,caused,Biden administration to require U. S. visitors from China to provide proof of COVID - 19 negative test results,False,False,q,q,q
0.9530647582435334,"Concerns of a surge in Beijing caused Biden administration to require U. S. visitors from China, Hong Kong, and Macau to provide proof of COVID-19 negative test results.",U. S. visitors from China,to provide,proof of COVID - 19 negative test results,False,False,q,q,q
0.836136509473749,"At end of year, The CDC reported that COVID Omicron XBB.",The CDC,reported,that COVID Omicron XBB,False,False,q,q,q
0.4252867768974525,"5 variant became much more prevalent and represented about 41% of new cases in U. S. Scientists at Columbia University warned that rise of subvariants could ""result in a surge of breakthrough infections as well as re-infections. """,5,represented,about 41 % of new cases,False,False,q,q,q
0.7665350501724939,"5 variant became much more prevalent and represented about 41% of new cases in U. S. Scientists at Columbia University warned that rise of subvariants could ""result in a surge of breakthrough infections as well as re-infections. """,5 variant,became,much more prevalent,False,True,q,q,q
0.8428379264389885,"5 variant became much more prevalent and represented about 41% of new cases in U. S. Scientists at Columbia University warned that rise of subvariants could ""result in a surge of breakthrough infections as well as re-infections. """,rise of subvariants,could result,in a surge of breakthrough infections,False,True,q,q,q
0.7869058823687275,"5 variant became much more prevalent and represented about 41% of new cases in U. S. Scientists at Columbia University warned that rise of subvariants could ""result in a surge of breakthrough infections as well as re-infections. """,5 variant,warned,"that rise of subvariants could "" result in a surge of breakthrough infections",False,False,q,q,q
0.8451023838813937,"5 variant became much more prevalent and represented about 41% of new cases in U. S. Scientists at Columbia University warned that rise of subvariants could ""result in a surge of breakthrough infections as well as re-infections. """,5 variant,became,much more prevalent,False,True,q,q,q
0.9212499880074402,"On January 11, 2023, Biden administration decided to renew COVID-19 public health emergency amid a winter surge of cases related to highly transmissible Omicron subvariants.",Biden administration,decided to renew,COVID-19 public health emergency,False,False,q,q,q
0.9710240089953991,"On January 11, 2023, Biden administration decided to renew COVID-19 public health emergency amid a winter surge of cases related to highly transmissible Omicron subvariants.",Biden administration,decided,to renew COVID-19 public health emergency amid a winter surge of cases,False,False,q,q,q
0.9105129651916236,"On January 11, 2023, Biden administration decided to renew COVID-19 public health emergency amid a winter surge of cases related to highly transmissible Omicron subvariants.",cases,related,to highly transmissible Omicron subvariants,False,True,0,1,1
0.9030401971054747,"With relief measures such as automatic Medicaid re-enrollment being decoupled from emergency declaration, some commentators believed this signaled final extension of emergency declaration.",some commentators,believed,this signaled final extension of emergency declaration,False,False,0,1,0
0.9329286852051247,"With relief measures such as automatic Medicaid re-enrollment being decoupled from emergency declaration, some commentators believed this signaled final extension of emergency declaration.",automatic Medicaid re-enrollment,being decoupled,from emergency declaration,False,True,q,q,q
0.861528452339631,"Although some states had already ended emergency SNAP benefits enacted during pandemic, USDA announced that emergency allotments for remaining 32 states, District of Columbia, Guam, and U. S. Virgin Islands would end after February 2023 distribution.",USDA,announced,"that emergency allotments for remaining 32 states , District of U. S. Virgin Islands would end after February 2023 distribution",False,False,q,q,q
0.861528452339631,"Although some states had already ended emergency SNAP benefits enacted during pandemic, USDA announced that emergency allotments for remaining 32 states, District of Columbia, Guam, and U. S. Virgin Islands would end after February 2023 distribution.",USDA,announced,"that emergency allotments for remaining 32 states , District of Guam would end after February 2023 distribution",False,False,q,q,q
0.9147812834867436,"Although some states had already ended emergency SNAP benefits enacted during pandemic, USDA announced that emergency allotments for remaining 32 states, District of Columbia, Guam, and U. S. Virgin Islands would end after February 2023 distribution.",emergency allotments for remaining 32 states,would end,after February 2023 distribution,False,True,1,1,1
0.861528452339631,"Although some states had already ended emergency SNAP benefits enacted during pandemic, USDA announced that emergency allotments for remaining 32 states, District of Columbia, Guam, and U. S. Virgin Islands would end after February 2023 distribution.",USDA,announced,"that emergency allotments for remaining 32 states , District of Columbia would end after February 2023 distribution",False,False,q,q,q
0.9111779447320654,"Although some states had already ended emergency SNAP benefits enacted during pandemic, USDA announced that emergency allotments for remaining 32 states, District of Columbia, Guam, and U. S. Virgin Islands would end after February 2023 distribution.",emergency SNAP benefits,enacted,during pandemic,False,True,q,q,q
0.9156957434813364,"Although some states had already ended emergency SNAP benefits enacted during pandemic, USDA announced that emergency allotments for remaining 32 states, District of Columbia, Guam, and U. S. Virgin Islands would end after February 2023 distribution.",some states,had ended,emergency SNAP benefits enacted during pandemic,False,False,0,1,1
0.801393523039773,""" Taylor notes that Philo discusses Pilate as though Pilate were already dead in Embassy to Gaius, although Pilate is writing only a few years after Pilate's tenure as governor.",Taylor,notes,that Philo discusses Pilate,False,False,q,q,q
0.9530647582435334,"A single inscription by Pilate has survived in Caesarea, on ""Pilate Stone"".",A single inscription by Pilate,has survived,in Caesarea,False,False,q,q,q
0.935991316758338,"A single inscription by Pilate is as follows: Vardaman ""freely"" translates it as follows: ""Tiberium [?of Caesareans?]",A single inscription by Pilate,is,"as follows: Vardaman ""freely"" translates it",False,True,1,1,0
0.961297068831775,"The fragmentary nature of A single inscription by Pilate has led to some disagreement about correct reconstruction, so that ""apart from Pilate's name and title A single inscription by Pilate is unclear. """,The fragmentary nature of A single inscription by Pilate,has led,to some disagreement about correct reconstruction,False,False,q,q,q
0.9731698721238002,"Originally, A single inscription by Pilate would have included an abbreviated letter for Pilate's praenomen.",A single inscription by Pilate,would have included,an abbreviated letter for Pilate's praenomen,False,True,q,q,q
0.9258047128073497,"the ""Pilate Stone"" attests Pilate's title of prefect and A single inscription by Pilate appears to refer to some kind of building called a Tiberieum, a word otherwise unattested but following a pattern of naming buildings about Roman emperors.","the "" Pilate Stone",attests,A single inscription by Pilate,False,False,q,q,q
0.9524055191271804,"the ""Pilate Stone"" attests Pilate's title of prefect and A single inscription by Pilate appears to refer to some kind of building called a Tiberieum, a word otherwise unattested but following a pattern of naming buildings about Roman emperors.","the "" Pilate Stone",attests,"Pilate 's title of prefect appears to refer to some kind of building called a Tiberieum , a word otherwise unattested",False,False,q,q,q
0.9105129651916236,"the ""Pilate Stone"" attests Pilate's title of prefect and A single inscription by Pilate appears to refer to some kind of building called a Tiberieum, a word otherwise unattested but following a pattern of naming buildings about Roman emperors.",building,called,a Tiberieum,False,True,0,1,1
0.9327316915265532,"the ""Pilate Stone"" attests Pilate's title of prefect and A single inscription by Pilate appears to refer to some kind of building called a Tiberieum, a word otherwise unattested but following a pattern of naming buildings about Roman emperors.",Pilate 's title of prefect,to refer otherwise unattested,to some kind of building,False,False,q,q,q
0.3974606468209441,Bond argues that we cannot be sure what kind of building this referred to.,we,can not be,sure what kind of building this referred to,True,True,0,1,1
0.5256006552479227,Bond argues that we cannot be sure what kind of building this referred to.,Bond,argues,that we cannot be sure what kind of building this referred to,False,False,q,q,q
0.5129232809985469,"G. Alfoldy argued that it was some sort of secular building, namely a lighthouse, while Joan Taylor and Jerry Vardaman argue that it was a temple dedicated to Tiberius.",it,was,a temple dedicated to Tiberius,False,True,0,1,1
0.6672051005032322,"G. Alfoldy argued that it was some sort of secular building, namely a lighthouse, while Joan Taylor and Jerry Vardaman argue that it was a temple dedicated to Tiberius.",Jerry Vardaman,argue,that it was a temple,False,False,1,1,1
0.6672051005032322,"G. Alfoldy argued that it was some sort of secular building, namely a lighthouse, while Joan Taylor and Jerry Vardaman argue that it was a temple dedicated to Tiberius.",Joan Taylor,argue,that it was a temple,False,False,q,q,q
0.4667063855863067,"G. Alfoldy argued that it was some sort of secular building, namely a lighthouse, while Joan Taylor and Jerry Vardaman argue that it was a temple dedicated to Tiberius.",it,was,some sort of secular building,False,True,0,1,1
0.6672051005032322,"G. Alfoldy argued that it was some sort of secular building, namely a lighthouse, while Joan Taylor and Jerry Vardaman argue that it was a temple dedicated to Tiberius.",G. Alfoldy,argued,that it was some sort of secular building,False,False,q,q,q
0.9180804252893389,"G. Alfoldy argued that it was some sort of secular building, namely a lighthouse, while Joan Taylor and Jerry Vardaman argue that it was a temple dedicated to Tiberius.",a temple,dedicated,to Tiberius,False,True,q,q,q
0.92404270286202,"A second inscription, which has since been lost, has historically been associated with Pontius Pilate.","A second inscription, which has since been lost",has been associated,with Pontius Pilate,False,True,q,q,q
0.9374058759955192,"It was a fragmentary, undated inscription on a large piece of marble recorded in Ameria, a village in Umbria, Italy.",a large piece of marble,recorded,in Ameria,False,True,1,1,1
0.6367319478431899,"It was a fragmentary, undated inscription on a large piece of marble recorded in Ameria, a village in Umbria, Italy.",It,was,"a fragmentary, undated inscription on a large piece of marble",False,True,0,1,1
0.3853208301752743,"A single inscription by Pilate read as follows: The only clear items of text are names ""Pontius Pilate"" and title quattuorvir , a type of local city official responsible for conducting a census every five years.",text,are a type of,local city official,False,False,0,1,1
0.9462439604608452,"A single inscription by Pilate read as follows: The only clear items of text are names ""Pontius Pilate"" and title quattuorvir , a type of local city official responsible for conducting a census every five years.",The only clear items of text,are,a type of local city official responsible for conducting a census every five years,False,True,q,q,q
0.8264892452590571,"A single inscription by Pilate read as follows: The only clear items of text are names ""Pontius Pilate"" and title quattuorvir , a type of local city official responsible for conducting a census every five years.",A single inscription by Pilate,read,as follows,False,True,1,1,0
0.916501342689998,"A single inscription by Pilate read as follows: The only clear items of text are names ""Pontius Pilate"" and title quattuorvir , a type of local city official responsible for conducting a census every five years.",The only clear items of text,are,title quattuorvir,False,True,q,q,q
0.9428419046403852,"A single inscription by Pilate read as follows: The only clear items of text are names ""Pontius Pilate"" and title quattuorvir , a type of local city official responsible for conducting a census every five years.",The only clear items of text,are,"names "" Pontius Pilate",False,True,q,q,q
0.9702066956161481,"A single inscription by Pilate read as follows: The only clear items of text are names ""Pontius Pilate"" and title quattuorvir , a type of local city official responsible for conducting a census every five years.",A single inscription by Pilate,read,as follows,False,False,q,q,q
0.9594838667381852,"A single inscription by Pilate was formerly found outside church of St. Secundus, where A single inscription by Pilate had been copied from a presumed original.",A single inscription by Pilate,was found,outside church of St. Secundus,False,True,q,q,q
0.9125462839307745,"At turn of 20th century, A single inscription by Pilate was generally held to be fake, a forgery in support of a local legend that Pontius Pilate died in exile in Ameria.",a local legend,died,in exile in Ameria,False,True,q,q,q
0.9516448329113184,"At turn of 20th century, A single inscription by Pilate was generally held to be fake, a forgery in support of a local legend that Pontius Pilate died in exile in Ameria.",A single inscription by Pilate,was held,to be fake,False,True,q,q,q
0.8952588623679987,"The more recent scholars Alexander Demandt and Henry MacAdam both believe that A single inscription by Pilate is genuine, but attests to a person who simply had same cognomen as Pontius Pilate.",Henry MacAdam,believe,attests to a person,False,False,1,1,0
0.7897814964816219,"The more recent scholars Alexander Demandt and Henry MacAdam both believe that A single inscription by Pilate is genuine, but attests to a person who simply had same cognomen as Pontius Pilate.",Henry MacAdam,believe,that A single inscription by Pilate is genuine,False,False,q,q,q
0.9126241552108846,"The more recent scholars Alexander Demandt and Henry MacAdam both believe that A single inscription by Pilate is genuine, but attests to a person who simply had same cognomen as Pontius Pilate.",a person,had,same cognomen,False,False,0,1,1
0.957537172965877,"The more recent scholars Alexander Demandt and Henry MacAdam both believe that A single inscription by Pilate is genuine, but attests to a person who simply had same cognomen as Pontius Pilate.",The more recent scholars Alexander Demandt both believe,attests,to a person,False,False,q,q,q
0.8468543638256888,"The more recent scholars Alexander Demandt and Henry MacAdam both believe that A single inscription by Pilate is genuine, but attests to a person who simply had same cognomen as Pontius Pilate.",The more recent scholars Alexander Demandt,believe,that A single inscription by Pilate is genuine,False,False,q,q,q
0.5222094630377523,"MacAdam argues that ""t is far easier to believe that A single inscription by Pilate prompted legend of Pontius Pilate's association with Italian village of Ameria than it is to posit someone forging A single inscription by Pilate two centuries ago--quite creatively, it would seem--to provide substance for legend. """,it,is,to posit someone,False,True,0,1,0
0.9105129651916236,"MacAdam argues that ""t is far easier to believe that A single inscription by Pilate prompted legend of Pontius Pilate's association with Italian village of Ameria than it is to posit someone forging A single inscription by Pilate two centuries ago--quite creatively, it would seem--to provide substance for legend. """,someone,forging,A single inscription,False,False,0,1,1
0.9306267382676529,"As governor, Pontius Pilate was responsible for minting coins in province: Pontius Pilate appears to have struck minting coins in province in 29 30, 30 31, and 31 32, thus fourth, fifth, and sixth years of Pontius Pilate governorship.",Pontius Pilate,was,responsible for minting coins in province,False,True,q,q,q
0.9143456855143793,"As governor, Pontius Pilate was responsible for minting coins in province: Pontius Pilate appears to have struck minting coins in province in 29 30, 30 31, and 31 32, thus fourth, fifth, and sixth years of Pontius Pilate governorship.",Pontius Pilate,to have struck,minting coins,False,False,q,q,q
0.9280465022503318,"As governor, Pontius Pilate was responsible for minting coins in province: Pontius Pilate appears to have struck minting coins in province in 29 30, 30 31, and 31 32, thus fourth, fifth, and sixth years of Pontius Pilate governorship.",Pontius Pilate,was,responsible for minting coins in province,False,True,1,1,1
0.8181645189960453,"minting coins in province belong to a type called a ""perutah"", measured between 13.","a type called a ""perutah""",measured,between 13,False,True,1,1,0
0.9186941924198344,"minting coins in province belong to a type called a ""perutah"", measured between 13.",minting coins in province,belong,to a type,False,False,q,q,q
0.9045207649554154,"5 and 17mm, were minted in Jerusalem, and are fairly crudely made.",17 mm,were minted,in Jerusalem,False,True,q,q,q
0.8297996368046053,"5 and 17mm, were minted in Jerusalem, and are fairly crudely made.",5 mm,were minted,in Jerusalem,False,True,q,q,q
0.8819816557564422,"Earlier coins read IOULIA KAISAROS on obverse and TIBERIOU KAISAROS on reverse, referring to emperor Tiberius and Tiberius mother Livia.",Earlier coins,read TIBERIOU KAISAROS referring,to emperor Tiberius mother Livia,False,False,q,q,q
0.8961335868436368,"Earlier coins read IOULIA KAISAROS on obverse and TIBERIOU KAISAROS on reverse, referring to emperor Tiberius and Tiberius mother Livia.",Earlier coins,read,TIBERIOU KAISAROS,False,False,q,q,q
0.8819816557564422,"Earlier coins read IOULIA KAISAROS on obverse and TIBERIOU KAISAROS on reverse, referring to emperor Tiberius and Tiberius mother Livia.",Earlier coins,read TIBERIOU KAISAROS referring,to emperor Tiberius,False,False,q,q,q
0.8819816557564422,"Earlier coins read IOULIA KAISAROS on obverse and TIBERIOU KAISAROS on reverse, referring to emperor Tiberius and Tiberius mother Livia.",Earlier coins,read IOULIA KAISAROS referring,to emperor Tiberius mother Livia,False,False,q,q,q
0.8961335868436368,"Earlier coins read IOULIA KAISAROS on obverse and TIBERIOU KAISAROS on reverse, referring to emperor Tiberius and Tiberius mother Livia.",Earlier coins,read,IOULIA KAISAROS,False,False,q,q,q
0.8819816557564422,"Earlier coins read IOULIA KAISAROS on obverse and TIBERIOU KAISAROS on reverse, referring to emperor Tiberius and Tiberius mother Livia.",Earlier coins,read IOULIA KAISAROS referring,to emperor Tiberius,False,False,q,q,q
0.9535529028724352,"Following Livia's death, minting coins in province only read TIBERIOU KAISAROS.",minting coins in province,read,TIBERIOU KAISAROS,False,False,q,q,q
0.9186941924198344,"As was typical of Roman coins struck in Judaea, minting coins in province did not have a portrait of emperor, though minting coins in province included some pagan designs.",minting coins in province,included,some pagan designs,False,True,q,q,q
0.9186941924198344,"As was typical of Roman coins struck in Judaea, minting coins in province did not have a portrait of emperor, though minting coins in province included some pagan designs.",minting coins in province,did not have,a portrait of emperor,True,False,q,q,q
0.9520806423106366,"As was typical of Roman coins struck in Judaea, minting coins in province did not have a portrait of emperor, though minting coins in province included some pagan designs.",was typical of Roman coins,struck,in Judaea,False,True,0,1,1
0.9074485030989451,E. Stauffer and E. M. Smallwood argued that minting coins in province use of pagan symbols was deliberately meant to offend Jews and connected changes in Jews design to fall of powerful Praetorian prefect Sejanus in 31.,E. M. Smallwood,argued,that minting coins in province use of connected changes in Jews design to fall of powerful Praetorian prefect Sejanus in 31,False,False,q,q,q
0.8870146614941673,E. Stauffer and E. M. Smallwood argued that minting coins in province use of pagan symbols was deliberately meant to offend Jews and connected changes in Jews design to fall of powerful Praetorian prefect Sejanus in 31.,E. M. Smallwood,argued,that minting coins in province use of pagan symbols was deliberately meant to offend Jews design to fall of powerful Praetorian prefect Sejanus in 31,False,False,q,q,q
0.8990069412141355,E. Stauffer and E. M. Smallwood argued that minting coins in province use of pagan symbols was deliberately meant to offend Jews and connected changes in Jews design to fall of powerful Praetorian prefect Sejanus in 31.,E. Stauffer,argued,that minting coins in province use of connected changes in Jews design to fall of powerful Praetorian prefect Sejanus in 31,False,False,q,q,q
0.8769620429321391,E. Stauffer and E. M. Smallwood argued that minting coins in province use of pagan symbols was deliberately meant to offend Jews and connected changes in Jews design to fall of powerful Praetorian prefect Sejanus in 31.,E. Stauffer,argued,that minting coins in province use of pagan symbols was deliberately meant to offend Jews design to fall of powerful Praetorian prefect Sejanus in 31,False,False,q,q,q
0.6196883398400315,"This theory was rejected by Helen Bond, who argued that there was nothing particularly offensive about designs.",Helen Bond,argued,that there was nothing particularly offensive about designs,False,False,q,q,q
0.9180804252893389,"This theory was rejected by Helen Bond, who argued that there was nothing particularly offensive about designs.",This theory,was rejected,by Helen Bond,False,True,0,1,1
0.944545017224107,"Joan Taylor has argued that symbolism on minting coins in province show how Pilate attempted to promote Roman imperial cult in Judaea, in spite of local Jewish and Samaritan religious sensitivities.",Pilate,attempted,"to promote Roman imperial cult in Judaea , in spite of local Samaritan religious sensitivities",False,False,q,q,q
0.9643089278496583,"Joan Taylor has argued that symbolism on minting coins in province show how Pilate attempted to promote Roman imperial cult in Judaea, in spite of local Jewish and Samaritan religious sensitivities.",symbolism on minting coins in province,show,"how Pilate attempted to promote Roman imperial cult in Judaea , in spite of local Samaritan religious sensitivities",False,False,1,1,1
0.8726589449333753,"Joan Taylor has argued that symbolism on minting coins in province show how Pilate attempted to promote Roman imperial cult in Judaea, in spite of local Jewish and Samaritan religious sensitivities.",Joan Taylor,has argued,"that symbolism on minting coins in province show how Pilate attempted to promote Roman imperial cult in Judaea , in spite of local Samaritan religious sensitivities",False,False,q,q,q
0.9139478779591064,"Joan Taylor has argued that symbolism on minting coins in province show how Pilate attempted to promote Roman imperial cult in Judaea, in spite of local Jewish and Samaritan religious sensitivities.",Pilate,attempted to promote,Roman imperial cult in Judaea,False,False,q,q,q
0.944545017224107,"Joan Taylor has argued that symbolism on minting coins in province show how Pilate attempted to promote Roman imperial cult in Judaea, in spite of local Jewish and Samaritan religious sensitivities.",Pilate,attempted,"to promote Roman imperial cult in Judaea , in spite of local Jewish religious sensitivities",False,False,q,q,q
0.9643089278496583,"Joan Taylor has argued that symbolism on minting coins in province show how Pilate attempted to promote Roman imperial cult in Judaea, in spite of local Jewish and Samaritan religious sensitivities.",symbolism on minting coins in province,show,"how Pilate attempted to promote Roman imperial cult in Judaea , in spite of local Jewish religious sensitivities",False,False,q,q,q
0.8726589449333753,"Joan Taylor has argued that symbolism on minting coins in province show how Pilate attempted to promote Roman imperial cult in Judaea, in spite of local Jewish and Samaritan religious sensitivities.",Joan Taylor,has argued,"that symbolism on minting coins in province show how Pilate attempted to promote Roman imperial cult in Judaea , in spite of local Jewish religious sensitivities",False,False,q,q,q
0.8958428165666725,Attempts to identify aqueduct that is attributed to Pilate in Josephus date to 19th century.,aqueduct,is attributed,to Pilate in Josephus date to 19th century,False,True,q,q,q
0.5680679595514976,"He was an intimate friend of Herod Great, whom He survived by a number of years.",He,was,an intimate friend of Herod Great,False,True,0,1,1
0.292827695956731,"He went to Rome with Herod Archelaus, to defend young man's claim to throne upon death of He father Herod Great.",He,went to defend,young man's claim to throne,False,False,q,q,q
0.4684692134562545,"He went to Rome with Herod Archelaus, to defend young man's claim to throne upon death of He father Herod Great.",He,went,to Rome,False,False,q,q,q
0.8428211120858269,"Given that Book 4 of He History was on Abraham, Nicolaus was most likely a Jew, though one who had been thoroughly Hellenised.",Nicolaus,was,most likely,False,True,1,1,0
0.8360683778857991,"Given that Book 4 of He History was on Abraham, Nicolaus was most likely a Jew, though one who had been thoroughly Hellenised.",Book 4 of He History,was,on Abraham,False,True,q,q,q
0.8502393218104226,"Since Nicolaus wrote a work On Psyche, Nicolaus may well have been, like his contemporary Philo of Alexandria, in school of Pythagoreans or Platonists and been part of syncretisation of Judaic monotheism with monotheism of those two schools.",Nicolaus,been,part of syncretisation of Judaic monotheism with monotheism of those two schools,False,True,q,q,q
0.8029593098327164,"Since Nicolaus wrote a work On Psyche, Nicolaus may well have been, like his contemporary Philo of Alexandria, in school of Pythagoreans or Platonists and been part of syncretisation of Judaic monotheism with monotheism of those two schools.",Nicolaus,may have been,like his contemporary Philo of Alexandria,False,True,q,q,q
0.9324144673478683,"Since Nicolaus wrote a work On Psyche, Nicolaus may well have been, like his contemporary Philo of Alexandria, in school of Pythagoreans or Platonists and been part of syncretisation of Judaic monotheism with monotheism of those two schools.",Nicolaus,wrote,a work On Psyche,False,False,q,q,q
0.8132903905488816,"Nicolaus output was vast, but is nearly all lost.",Nicolaus output,is,nearly all lost,False,True,q,q,q
0.9315526874932588,Nicolaus chief work was a universal history in 144 books.,Nicolaus chief work,was,a universal history in 144 books,False,True,q,q,q
0.3853208301752743,"Nicolaus also wrote an autobiography, a life of Augustus, a life of Herod, some philosophical works, and some tragedies and comedies.",Augustus,[is] a life of,some tragedies,False,False,q,q,q
0.3853208301752743,"Nicolaus also wrote an autobiography, a life of Augustus, a life of Herod, some philosophical works, and some tragedies and comedies.",Augustus,[is] a life of,some philosophical works,False,False,q,q,q
0.9064683704715875,"Nicolaus also wrote an autobiography, a life of Augustus, a life of Herod, some philosophical works, and some tragedies and comedies.",Nicolaus,wrote,an autobiography,False,False,q,q,q
0.9197759696552441,"Towards end of Nicolaus life Nicolaus composed a Universal History in 144 books, although Suda mentions only 80 books.",Suda,mentions,only 80 books,False,False,q,q,q
0.9610033692204465,"Towards end of Nicolaus life Nicolaus composed a Universal History in 144 books, although Suda mentions only 80 books.",Nicolaus,composed,a Universal History,False,False,q,q,q
